eventid,iyear,imonth,iday,country,country_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,corp1,target1,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,hostkidoutcome,hostkidoutcome_txt,nreleased,related
2.02E+11,2015,3,17,603,United Kingdom,Northern Ireland,Bushmills,55.20506,-6.52346,"03/17/2015: Assailants opened fire on a civilian in Bushmills, Northern Ireland, United Kingdom. At least one person was injured in the assault. No group claimed responsibility for the incident; however, sources suspected the involvement of loyalists.",0,1,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,Civilian,Loyalists,,5,Firearms,5,Unknown Gun Type,,0,0,1,0,0,,,,,
2.02E+11,2015,3,18,214,Ukraine,Luhansk,Stanytsia Luhanska,48.670556,39.472222,"03/18/2015: Assailants stationed at a checkpoint stopped and held a bus of Ukrainian refugees heading towards government-controlled territory near Stanytsia Luhanska, Luhansk oblast, Ukraine. At least 35 civilians were abducted for five hours before being released back into separatist-held territory. The Luhansk People's Republic claimed responsibility for the incident.",0,1,0,5,Hostage Taking (Barricade Incident),13,Other,Not Applicable,Refugees,Luhansk People's Republic,,13,Unknown,,,,0,0,0,0,1,35,2,Hostage(s) released by perpetrators,35,
2.02E+11,2015,3,18,214,Ukraine,Luhansk,Troitske,48.523889,38.375833,"03/18/2015: Assailants fired projectiles at Armed Forces of Ukraine soldiers near Troitske town, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,0,0,0,0,0,,,,,
2.02E+11,2015,3,18,214,Ukraine,Luhansk,Trekhizbenka,48.756914,38.961823,"03/18/2015: Assailants fired projectiles that landed and detonated in Trekhizbenka town, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Trekhizbenka Town,Town,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Artillery and mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,19,214,Ukraine,Luhansk,Trekhizbenka,48.756914,38.961823,"03/19/2015: Multiple explosive devices detonated near a railway bridge in Trekhizbenka area, Luhansk oblast, Ukraine. Assailants also opened fire on the area using sniper rifles. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,19,Transportation,Unknown,Railway Bridge,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,A sniper rifle was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,19,214,Ukraine,Luhansk,Sokilnyky,48.746111,38.868611,"03/19/2015: Assailants fired Grad rockets at Armed Forces of Ukraine soldiers near Sokilnyky town, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Grad rockets were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,19,214,Ukraine,Luhansk,Donetskyi,48.697401,38.678751,"03/19/2015: Assailants fired projectiles at an Armed Forces of Ukraine checkpoint near Donetskyi, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Checkpoints,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,19,214,Ukraine,Luhansk,Stanytsia Luhanska,48.670556,39.472222,"03/19/2015: Assailants fired projectiles and an explosives-laden vehicle detonated near Armed Forces of Ukraine soldiers in Stanytsia Luhanska area, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,15,Vehicle,,0,0,0,0,0,,,,,
2.02E+11,2015,3,19,214,Ukraine,Luhansk,Sokilnyky,48.746111,38.868611,"03/19/2015: Assailants fired projectiles and opened fire on Armed Forces of Ukraine soldiers in Sokilnyky town, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)","Grad multiple-launch rocket systems, mortars, and small arms were used in the attack.",0,0,0,0,0,,,,,
2.02E+11,2015,3,19,603,United Kingdom,Northern Ireland,Balleymoney,55.072002,-6.517112,"03/19/2015: Assailants shot and wounded a civilian in Ballymoney, Northern Ireland, United Kingdom. No group claimed responsibility for the incident; however, sources suspected the involvement of loyalists.",0,1,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,Civilian,Loyalists,,5,Firearms,5,Unknown Gun Type,,0,0,1,0,0,,,,,
2.02E+11,2015,3,20,214,Ukraine,Donetsk,Krasnohorivka,48.006682,37.511439,"03/20/2015: Assailants fired projectiles at Armed Forces of Ukraine Anti-Terrorist Operation soldiers in Krasnohorivka town, Donetsk oblast, Ukraine. there were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,20,214,Ukraine,Donetsk,Pisky,48.062222,37.675,"03/20/2015: Assailants fired projectiles at Armed Forces of Ukraine Anti-Terrorist Operation soldiers in Pisky town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,20,214,Ukraine,Donetsk,Horlivka district,48.307319,38.040428,"03/20/2015: An explosive device detonated near electricians between Horlivka and Svitlodarsk towns, Horlivka district, Donetsk oblast, Ukraine. Two people were killed in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,DTEK,Electricians,Unknown,,6,Explosives/Bombs/Dynamite,8,Land Mine,,2,0,0,0,0,,,,,
2.02E+11,2015,3,20,214,Ukraine,Donetsk,Svitlodarsk,48.43468,38.220428,"03/20/2015: An explosive device detonated near an electrician's vehicle near Svitlodarsk area, Donetsk oblast, Ukraine. Two people were killed and one was wounded in the explosion. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,DTEK,Electricians,Unknown,,6,Explosives/Bombs/Dynamite,8,Land Mine,,2,0,1,0,0,,,,,
2.02E+11,2015,3,21,214,Ukraine,Donetsk,Maiorska,48.395942,37.973308,"03/21/2015: Assailants attacked an Armed Forces of Ukraine checkpoint in Maiorska area, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic.",0,0,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Checkpoint,Donetsk People's Republic,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Donetsk,Dzerzhynsk,48.399978,37.833378,"03/22/2015: Assailants fired mortars into Dzerzhynsk town, Donetsk oblast, Ukraine. One person was wounded in the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Dzerzhynsk Town,Town,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Mortars were used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Donetsk,Pisky,48.062222,37.675,"03/22/2015: Assailants fired mortars at Armed Forces of Ukraine soldiers in Pisky town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Donetsk,Opytne,48.554167,38.016944,"03/22/2015: Assailants fired projectiles at Armed Forces of Ukraine soldiers in Opytne town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Tanks were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Donetsk,Shyrokyne,47.098056,37.810278,"03/22/2015: Assailants attacked Armed Forces of Ukraine positions in Shyrokyne town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the incident to the Donetsk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Luhansk,Orikhove,48.7225,38.563889,"03/22/2015: Assailants fired Grad rockets into Orikhove village, Luhansk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the incident to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Orikhove Village,Village,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Grad rockets were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Donetsk,Maiorska,48.395942,37.973308,"03/22/2015: Assailants attacked an Armed Forces of Ukraine checkpoint in Maiorska town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic.",0,0,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Checkpoint,Donetsk People's Republic,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,0,,,,,
2.02E+11,2015,3,23,75,Germany,Berlin,Berlin,52.520164,13.374803,"03/23/2015: Assailants threw an incendiary device that landed near Paul-Loebe-Haus and failed to ignite in Tiergarten neighborhood, Berlin city, Berlin state, Germany. An unknown right-wing extremist group claimed responsibility for the attack.",0,0,0,7,Facility/Infrastructure Attack,2,Government (General),Bundestag,Paul-Loebe-Haus,Right-wing extremists,,8,Incendiary,20,Gasoline or Alcohol,A gasoline bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,22,214,Ukraine,Odessa,Odessa,46.435854,30.732741,"03/22/2015: An explosive device detonated in a residential building targeting Padaigma 12 in Odessa city, Odessa oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,12,NGO,Padaigma 12,Office,Unknown,"The specific motive is unknown; however, sources noted that the targeted building had been assisting wounded soldiers.",6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A homemade explosive device was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,23,214,Ukraine,Donetsk,Donetsk,48.068788,37.742007,"03/23/2015: Assailants attacked Armed Forces of Ukraine soldiers stationed at Donetsk Sergey Prokofiev International Airport with guns and projectiles in Donetsk city, Donetsk oblast, Ukraine. At least three soldiers were wounded in the assault. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Donetsk Sergey Prokofiev International Airport,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)","Small arms, 82-mm mortars, and rocket-propelled grenades (RPGs) were used in the attack.",0,0,3,0,0,,,,,
2.02E+11,2015,3,23,214,Ukraine,Luhansk,Unknown,48.574041,39.307815,"03/23/2015: Assailants attacked Ukrainian Army soldiers with guns and projectiles in Luhansk oblast, Ukraine. There were no reported casualties in the assault. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,4,Military,Ukrainian Army,Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Small arms and 120-mm mortars were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,23,214,Ukraine,Donetsk,Pisky,48.06747,37.671636,"03/23/2015: Assailants attacked Armed Forces of Ukraine soldiers with guns and projectiles in Pisky village, Donetsk oblast, Ukraine. At least seven soldiers were wounded in the assault. No group claimed responsibility; however, authorities attributed the incident to the Donetsk People's Republic.",0,1,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)","Rocket-propelled grenades (RPGs), 120-mm mortars, and small arms were used in the attack.",0,0,7,0,0,,,,,
2.02E+11,2015,3,23,78,Greece,Attica,Athens,38.023627,23.731099,"03/23/2015: Assailants set fire to the Coalition of the Radical Left (SYRIZA) offices in Patisia neighborhood, Athens, Attica region, Greece. There were no reported casualties in the attack. The Nihilistic Patrol and Neighborhood Arsonists claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Coalition of the Radical Left (SYRIZA),Offices,Nihilistic Patrol and Neighborhood Arsonists,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,3,24,603,United Kingdom,Northern Ireland,Belfast,54.650411,-5.926876,"03/24/2015: An explosive device was discovered and defused near a private residence in Voltaire Gardens neighborhood, Belfast city, Northern Ireland, United Kingdom. No group claimed responsibility for the attack.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,House,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,24,214,Ukraine,Donetsk,Shyrokyne,47.098056,37.810278,"03/24/2015: Assailants opened fire on National Guard of Ukraine (NGU) soldiers near Shyrokyne town, Donetsk oblast, Ukraine. There were no reported casualties in the assault. No group claimed responsibility; however, sources attributed the attack to the Donetsk People's Republic.",0,0,0,2,Armed Assault,4,Military,National Guard of Ukraine (NGU),Soldiers,Donetsk People's Republic,,5,Firearms,5,Unknown Gun Type,Small arms were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,3,24,214,Ukraine,Luhansk,Stanytsia Luhanska,48.670556,39.472222,"03/24/2015: Assailants opened fire on Stanytsia Luhanska town, Luhansk oblast, Ukraine. There were no reported casualties in the assault. No group claimed responsibility; however, sources attributed the attack to the Luhansk People's Republic.",0,0,0,2,Armed Assault,14,Private Citizens & Property,Stanytsia Luhanska Town,Town,Luhansk People's Republic,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,0,,,,,
